Data Point,Voltage,SOC
45889,3.126,16.6245753
45890,3.126,16.62275841
45891,3.126,16.62094151
45892,3.126,16.61912462
45893,3.126,16.61730773
45894,3.126,16.61549083
45895,3.126,16.61367394
45896,3.126,16.61185705
45897,3.126,16.61004015
45898,3.126,16.60822326
45899,3.126,16.60640637
45900,3.126,16.60458947
45901,3.126,16.60277258
45902,3.126,16.60095569
45903,3.126,16.59913879
45904,3.126,16.5973219
45905,3.126,16.59550501
45906,3.126,16.59368811
45907,3.126,16.59187122
45908,3.126,16.59005433
45909,3.126,16.58823743
45910,3.126,16.58642054
45911,3.126,16.58460364
45912,3.126,16.58278675
45913,3.126,16.58096986
45914,3.126,16.57915296
45915,3.126,16.57733607
45916,3.126,16.57551918
45917,3.126,16.57370228
45918,3.126,16.57188539
45919,3.126,16.5700685
45920,3.126,16.5682516
45921,3.126,16.56643471
45922,3.126,16.56461782
45923,3.126,16.56280092
45924,3.126,16.56098403
45925,3.126,16.55916714
45926,3.126,16.55735024
45927,3.126,16.55553335
45928,3.126,16.55371646
45929,3.126,16.55189956
45930,3.126,16.55008267
45931,3.126,16.54826578
45932,3.126,16.54644888
45933,3.126,16.54463199
45934,3.126,16.54281509
45935,3.125,16.5409982
45936,3.126,16.53918131
45937,3.125,16.53736441
45938,3.125,16.53554752
45939,3.125,16.53373063
45940,3.125,16.53191373
45941,3.125,16.53009684
45942,3.125,16.52827995
45943,3.125,16.52646305
45944,3.125,16.52464616
45945,3.125,16.52282927
45946,3.125,16.52101237
45947,3.125,16.51919548
45948,3.125,16.51737859
45949,3.125,16.51556169
45950,3.125,16.5137448
45951,3.125,16.51192791
45952,3.125,16.51011101
45953,3.125,16.50829412
45954,3.125,16.50647723
45955,3.125,16.50466033
45956,3.125,16.50284344
45957,3.125,16.50102654
45958,3.125,16.49920965
45959,3.125,16.49739276
45960,3.125,16.49557586
45961,3.125,16.49375897
45962,3.125,16.49194208
45963,3.125,16.49012518
45964,3.125,16.48830829
45965,3.125,16.4864914
45966,3.125,16.4846745
45967,3.125,16.48285761
45968,3.125,16.48104072
45969,3.125,16.47922382
45970,3.125,16.47740693
45971,3.125,16.47559004
45972,3.125,16.47377314
45973,3.125,16.47195625
45974,3.125,16.47013936
45975,3.125,16.46832246
45976,3.125,16.46650557
45977,3.125,16.46468868
45978,3.125,16.46287178
45979,3.125,16.46105489
45980,3.125,16.45923799
45981,3.125,16.4574211
45982,3.125,16.45560421
45983,3.125,16.45378731
45984,3.125,16.45197042
45985,3.125,16.45015353
45986,3.125,16.44833663
45987,3.125,16.44651974
45988,3.125,16.44470285
45989,3.125,16.44288595
45990,3.125,16.44106906
45991,3.125,16.43925217
45992,3.125,16.43743527
45993,3.125,16.43561838
45994,3.125,16.43380149
45995,3.125,16.43198459
45996,3.125,16.4301677
45997,3.124,16.42835081
45998,3.125,16.42653391
45999,3.124,16.42471702
46000,3.125,16.42290013
46001,3.125,16.42108323
46002,3.125,16.41926634
46003,3.124,16.41744944
46004,3.124,16.41563255
46005,3.124,16.41381566
46006,3.124,16.41199876
46007,3.124,16.41018187
46008,3.124,16.40836498
46009,3.124,16.40654808
46010,3.124,16.40473119
46011,3.124,16.4029143
46012,3.124,16.4010974
46013,3.124,16.39928051
46014,3.124,16.39746362
46015,3.124,16.39564672
46016,3.124,16.39382983
46017,3.124,16.39201294
46018,3.124,16.39019604
46019,3.123,16.38837915
46020,3.124,16.38656226
46021,3.123,16.38474536
46022,3.123,16.38292847
46023,3.123,16.38111158
46024,3.123,16.37929468
46025,3.123,16.37747779
46026,3.123,16.3756609
46027,3.123,16.373844
46028,3.123,16.37202711
46029,3.123,16.37021021
46030,3.122,16.36839332
46031,3.123,16.36657643
46032,3.122,16.36475953
46033,3.122,16.36294264
46034,3.122,16.36112575
46035,3.122,16.35930885
46036,3.122,16.35749196
46037,3.122,16.35567507
46038,3.122,16.35385817
46039,3.122,16.35204128
46040,3.122,16.35022439
46041,3.122,16.34840749
46042,3.122,16.3465906
46043,3.122,16.34477371
46044,3.122,16.34295681
46045,3.122,16.34113992
46046,3.122,16.33932303
46047,3.122,16.33750613
46048,3.122,16.33568924
46049,3.122,16.33387235
46050,3.122,16.33205545
46051,3.121,16.33023856
46052,3.121,16.32842166
46053,3.121,16.32660477
46054,3.121,16.32478788
46055,3.121,16.32297098
46056,3.121,16.32115409
46057,3.121,16.3193372
46058,3.121,16.3175203
46059,3.121,16.31570341
46060,3.121,16.31388652
46061,3.121,16.31206962
46062,3.121,16.31025273
46063,3.121,16.30843584
46064,3.121,16.30661894
46065,3.121,16.30480205
46066,3.121,16.30298516
46067,3.121,16.30116826
46068,3.121,16.29935137
46069,3.121,16.29753448
46070,3.121,16.29571758
46071,3.121,16.29390069
46072,3.121,16.2920838
46073,3.121,16.2902669
46074,3.121,16.28845001
46075,3.121,16.28663311
46076,3.121,16.28481622
46077,3.121,16.28299933
46078,3.121,16.28118243
46079,3.121,16.27936554
46080,3.121,16.27754865
46081,3.121,16.27573175
46082,3.121,16.27391486
46083,3.121,16.27209797
46084,3.121,16.27028107
46085,3.121,16.26846418
46086,3.121,16.26664729
46087,3.121,16.26483039
46088,3.121,16.2630135
46089,3.121,16.26119661
46090,3.121,16.25937971
46091,3.121,16.25756282
46092,3.121,16.25574593
46093,3.121,16.25392903
46094,3.121,16.25211214
46095,3.121,16.25029525
46096,3.121,16.24847835
46097,3.121,16.24666146
46098,3.121,16.24484456
46099,3.121,16.24302767
46100,3.121,16.24121078
46101,3.121,16.23939388
46102,3.121,16.23757699
46103,3.121,16.2357601
46104,3.121,16.2339432
46105,3.121,16.23212631
46106,3.121,16.23030942
46107,3.121,16.22849252
46108,3.121,16.22667563
46109,3.121,16.22485874
46110,3.121,16.22304184
46111,3.121,16.22122495
46112,3.121,16.21940806
46113,3.121,16.21759116
46114,3.121,16.21577427
46115,3.121,16.21395738
46116,3.121,16.21214048
46117,3.121,16.21032359
46118,3.121,16.2085067
46119,3.121,16.2066898
46120,3.121,16.20487291
46121,3.121,16.20305601
46122,3.121,16.20123912
46123,3.121,16.19942223
46124,3.121,16.19760533
46125,3.121,16.19578844
46126,3.121,16.19397155
46127,3.121,16.19215465
46128,3.121,16.19033776
46129,3.121,16.18852087
46130,3.121,16.18670397
46131,3.121,16.18488708
46132,3.121,16.18307019
46133,3.121,16.18125329
46134,3.121,16.1794364
46135,3.121,16.17761951
46136,3.121,16.17580261
46137,3.121,16.17398572
46138,3.12,16.17216883
46139,3.12,16.17035193
46140,3.12,16.16853504
46141,3.12,16.16671815
46142,3.12,16.16490125
46143,3.12,16.16308436
46144,3.12,16.16126746
46145,3.12,16.15945057
46146,3.12,16.15763368
46147,3.12,16.15581678
46148,3.12,16.15399989
46149,3.12,16.152183
46150,3.12,16.1503661
46151,3.12,16.14854921
46152,3.12,16.14673232
46153,3.12,16.14491542
46154,3.12,16.14309853
46155,3.12,16.14128164
46156,3.12,16.13946474
46157,3.12,16.13764785
46158,3.12,16.13583096
46159,3.12,16.13401406
46160,3.12,16.13219717
46161,3.12,16.13038028
46162,3.12,16.12856338
46163,3.12,16.12674649
46164,3.12,16.1249296
46165,3.119,16.1231127
46166,3.119,16.12129581
46167,3.119,16.11947891
46168,3.119,16.11766202
46169,3.119,16.11584513
46170,3.119,16.11402823
46171,3.119,16.11221134
46172,3.119,16.11039445
46173,3.119,16.10857755
46174,3.119,16.10676066
46175,3.119,16.10494377
46176,3.119,16.10312687
46177,3.118,16.10130998
46178,3.118,16.09949309
46179,3.118,16.09767619
46180,3.118,16.0958593
46181,3.118,16.09404241
46182,3.118,16.09222551
46183,3.118,16.09040862
46184,3.118,16.08859173
46185,3.118,16.08677483
46186,3.118,16.08495794
46187,3.117,16.08314105
46188,3.118,16.08132415
46189,3.117,16.07950726
46190,3.117,16.07769037
46191,3.117,16.07587347
46192,3.117,16.07405658
46193,3.117,16.07223968
46194,3.117,16.07042279
46195,3.117,16.0686059
46196,3.117,16.066789
46197,3.117,16.06497211
46198,3.117,16.06315522
46199,3.117,16.06133832
46200,3.117,16.05952143
46201,3.116,16.05770454
46202,3.116,16.05588764
46203,3.116,16.05407075
46204,3.116,16.05225386
46205,3.116,16.05043696
46206,3.116,16.04862007
46207,3.116,16.04680318
46208,3.116,16.04498628
46209,3.116,16.04316939
46210,3.116,16.0413525
46211,3.116,16.0395356
46212,3.116,16.03771871
46213,3.116,16.03590182
46214,3.116,16.03408492
46215,3.116,16.03226803
46216,3.116,16.03045113
46217,3.116,16.02863424
46218,3.116,16.02681735
46219,3.116,16.02500045
46220,3.116,16.02318356
46221,3.116,16.02136667
46222,3.116,16.01954977
46223,3.116,16.01773288
46224,3.116,16.01591599
46225,3.116,16.01409909
46226,3.116,16.0122822
46227,3.116,16.01046531
46228,3.116,16.00864841
46229,3.116,16.00683152
46230,3.116,16.00501463
46231,3.116,16.00319773
46232,3.116,16.00138084
46233,3.116,15.99956395
46234,3.116,15.99774705
46235,3.116,15.99593016
46236,3.116,15.99411327
46237,3.116,15.99229637
46238,3.116,15.99047948
46239,3.116,15.98866258
46240,3.116,15.98684569
46241,3.116,15.9850288
46242,3.116,15.9832119
46243,3.116,15.98139501
46244,3.116,15.97957812
46245,3.116,15.97776122
46246,3.116,15.97594433
46247,3.116,15.97412744
46248,3.116,15.97231054
46249,3.116,15.97049365
46250,3.116,15.96867676
46251,3.116,15.96685986
46252,3.116,15.96504297
46253,3.116,15.96322608
46254,3.116,15.96140918
46255,3.116,15.95959229
46256,3.116,15.9577754
46257,3.116,15.9559585
46258,3.116,15.95414161
46259,3.116,15.95232472
46260,3.116,15.95050782
46261,3.116,15.94869093
46262,3.116,15.94687403
46263,3.116,15.94505714
46264,3.116,15.94324025
46265,3.116,15.94142335
46266,3.116,15.93960646
46267,3.116,15.93778957
46268,3.116,15.93597267
46269,3.116,15.93415578
46270,3.116,15.93233889
46271,3.115,15.93052199
46272,3.115,15.9287051
46273,3.115,15.92688821
46274,3.115,15.92507131
46275,3.115,15.92325442
46276,3.115,15.92143753
46277,3.115,15.91962063
46278,3.115,15.91780374
46279,3.115,15.91598685
46280,3.115,15.91416995
46281,3.115,15.91235306
46282,3.115,15.91053617
46283,3.115,15.90871927
46284,3.115,15.90690238
46285,3.115,15.90508548
46286,3.115,15.90326859
46287,3.115,15.9014517
46288,3.115,15.8996348
46289,3.115,15.89781791
46290,3.115,15.89600102
46291,3.115,15.89418412
46292,3.115,15.89236723
46293,3.115,15.89055034
46294,3.115,15.88873344
46295,3.115,15.88691655
46296,3.115,15.88509966
46297,3.115,15.88328276
46298,3.115,15.88146587
46299,3.115,15.87964898
46300,3.115,15.87783208
46301,3.115,15.87601519
46302,3.115,15.8741983
46303,3.115,15.8723814
46304,3.115,15.87056451
46305,3.115,15.86874762
46306,3.115,15.86693072
46307,3.115,15.86511383
46308,3.115,15.86329693
46309,3.115,15.86148004
46310,3.115,15.85966315
46311,3.115,15.85784625
46312,3.114,15.85602936
46313,3.114,15.85421247
46314,3.114,15.85239557
46315,3.114,15.85057868
46316,3.114,15.84876179
46317,3.114,15.84694489
46318,3.114,15.845128
46319,3.114,15.84331111
46320,3.114,15.84149421
46321,3.114,15.83967732
46322,3.114,15.83786043
46323,3.114,15.83604353
46324,3.113,15.83422664
46325,3.113,15.83240975
46326,3.113,15.83059285
46327,3.113,15.82877596
46328,3.113,15.82695907
46329,3.113,15.82514217
46330,3.113,15.82332528
46331,3.112,15.82150838
46332,3.112,15.81969149
46333,3.112,15.8178746
46334,3.112,15.8160577
46335,3.112,15.81424081
46336,3.112,15.81242392
46337,3.112,15.81060702
46338,3.112,15.80879013
46339,3.112,15.80697324
46340,3.112,15.80515634
46341,3.112,15.80333945
46342,3.112,15.80152256
46343,3.112,15.79970566
46344,3.112,15.79788877
46345,3.112,15.79607188
46346,3.111,15.79425498
46347,3.111,15.79243809
46348,3.111,15.7906212
46349,3.111,15.7888043
46350,3.111,15.78698741
46351,3.111,15.78517052
46352,3.111,15.78335362
46353,3.111,15.78153673
46354,3.111,15.77971984
46355,3.111,15.77790294
46356,3.111,15.77608605
46357,3.111,15.77426915
46358,3.111,15.77245226
46359,3.111,15.77063537
46360,3.111,15.76881847
46361,3.111,15.76700158
46362,3.111,15.76518469
46363,3.111,15.76336779
46364,3.111,15.7615509
46365,3.111,15.75973401
46366,3.111,15.75791711
46367,3.111,15.75610022
46368,3.111,15.75428333
46369,3.111,15.75246643
46370,3.111,15.75064954
46371,3.111,15.74883265
46372,3.111,15.74701575
46373,3.111,15.74519886
46374,3.111,15.74338197
46375,3.111,15.74156507
46376,3.111,15.73974818
46377,3.111,15.73793129
46378,3.111,15.73611439
46379,3.111,15.7342975
46380,3.111,15.7324806
46381,3.111,15.73066371
46382,3.111,15.72884682
46383,3.111,15.72702992
46384,3.111,15.72521303
46385,3.111,15.72339614
46386,3.111,15.72157924
46387,3.111,15.71976235
46388,3.111,15.71794546
46389,3.111,15.71612856
46390,3.111,15.71431167
46391,3.111,15.71249478
46392,3.111,15.71067788
46393,3.111,15.70886099
46394,3.111,15.7070441
46395,3.111,15.7052272
46396,3.11,15.70341031
46397,3.111,15.70159342
46398,3.11,15.69977652
46399,3.11,15.69795963
46400,3.11,15.69614274
46401,3.11,15.69432584
46402,3.11,15.69250895
46403,3.11,15.69069205
46404,3.11,15.68887516
46405,3.11,15.68705827
46406,3.11,15.68524137
46407,3.11,15.68342448
46408,3.11,15.68160759
46409,3.11,15.67979069
46410,3.11,15.6779738
46411,3.11,15.67615691
46412,3.11,15.67434001
46413,3.11,15.67252312
46414,3.11,15.67070623
46415,3.11,15.66888933
46416,3.11,15.66707244
46417,3.11,15.66525555
46418,3.11,15.66343865
46419,3.11,15.66162176
46420,3.11,15.65980487
46421,3.11,15.65798797
46422,3.11,15.65617108
46423,3.11,15.65435419
46424,3.11,15.65253729
46425,3.11,15.6507204
46426,3.11,15.6489035
46427,3.11,15.64708661
46428,3.11,15.64526972
46429,3.11,15.64345282
46430,3.11,15.64163593
46431,3.11,15.63981904
46432,3.11,15.63800214
46433,3.11,15.63618525
46434,3.11,15.63436836
46435,3.11,15.63255146
46436,3.11,15.63073457
46437,3.11,15.62891768
46438,3.11,15.62710078
46439,3.11,15.62528389
46440,3.11,15.623467
46441,3.11,15.6216501
46442,3.11,15.61983321
46443,3.11,15.61801632
46444,3.11,15.61619942
46445,3.11,15.61438253
46446,3.11,15.61256564
46447,3.11,15.61074874
46448,3.109,15.60893185
46449,3.109,15.60711495
46450,3.109,15.60529806
46451,3.109,15.60348117
46452,3.109,15.60166427
46453,3.109,15.59984738
46454,3.109,15.59803049
46455,3.109,15.59621359
46456,3.109,15.5943967
46457,3.109,15.59257981
46458,3.109,15.59076291
46459,3.109,15.58894602
46460,3.109,15.58712913
46461,3.109,15.58531223
46462,3.109,15.58349534
46463,3.109,15.58167845
46464,3.109,15.57986155
46465,3.108,15.57804466
46466,3.108,15.57622777
46467,3.108,15.57441087
46468,3.108,15.57259398
46469,3.108,15.57077709
46470,3.108,15.56896019
46471,3.108,15.5671433
46472,3.108,15.5653264
46473,3.108,15.56350951
46474,3.108,15.56169262
46475,3.108,15.55987572
46476,3.108,15.55805883
46477,3.108,15.55624194
46478,3.107,15.55442504
46479,3.107,15.55260815
46480,3.107,15.55079126
46481,3.107,15.54897436
46482,3.107,15.54715747
46483,3.107,15.54534058
46484,3.107,15.54352368
46485,3.107,15.54170679
46486,3.107,15.5398899
46487,3.107,15.538073
46488,3.107,15.53625611
46489,3.107,15.53443922
46490,3.107,15.53262232
46491,3.107,15.53080543
46492,3.107,15.52898854
46493,3.107,15.52717164
46494,3.107,15.52535475
46495,3.107,15.52353785
46496,3.106,15.52172096
46497,3.106,15.51990407
46498,3.106,15.51808717
46499,3.106,15.51627028
46500,3.106,15.51445339
46501,3.106,15.51263649
46502,3.106,15.5108196
46503,3.106,15.50900271
46504,3.106,15.50718581
46505,3.106,15.50536892
46506,3.106,15.50355203
46507,3.106,15.50173513
46508,3.106,15.49991824
46509,3.106,15.49810135
46510,3.106,15.49628445
46511,3.106,15.49446756
46512,3.106,15.49265067
46513,3.106,15.49083377
46514,3.106,15.48901688
46515,3.106,15.48719999
46516,3.106,15.48538309
46517,3.106,15.4835662
46518,3.106,15.48174931
46519,3.106,15.47993241
46520,3.106,15.47811552
46521,3.106,15.47629862
46522,3.106,15.47448173
46523,3.106,15.47266484
46524,3.106,15.47084794
46525,3.106,15.46903105
46526,3.106,15.46721416
46527,3.106,15.46539726
46528,3.106,15.46358037
46529,3.106,15.46176348
46530,3.106,15.45994658
46531,3.106,15.45812969
46532,3.106,15.4563128
46533,3.106,15.4544959
46534,3.106,15.45267901
46535,3.106,15.45086212
46536,3.106,15.44904522
46537,3.106,15.44722833
46538,3.106,15.44541144
46539,3.106,15.44359454
46540,3.106,15.44177765
46541,3.106,15.43996076
46542,3.106,15.43814386
46543,3.106,15.43632697
46544,3.106,15.43451007
46545,3.106,15.43269318
46546,3.106,15.43087629
46547,3.106,15.42905939
46548,3.106,15.4272425
46549,3.106,15.42542561
46550,3.106,15.42360871
46551,3.106,15.42179182
46552,3.106,15.41997493
46553,3.106,15.41815803
46554,3.106,15.41634114
46555,3.106,15.41452425
46556,3.106,15.41270735
46557,3.106,15.41089046
46558,3.106,15.40907357
46559,3.106,15.40725667
46560,3.106,15.40543978
46561,3.106,15.40362289
46562,3.106,15.40180599
46563,3.106,15.3999891
46564,3.106,15.39817221
46565,3.106,15.39635531
46566,3.106,15.39453842
46567,3.106,15.39272152
46568,3.106,15.39090463
46569,3.106,15.38908774
46570,3.106,15.38727084
46571,3.105,15.38545395
46572,3.105,15.38363706
46573,3.105,15.38182016
46574,3.105,15.38000327
46575,3.105,15.37818638
46576,3.105,15.37636948
46577,3.105,15.37455259
46578,3.105,15.3727357
46579,3.105,15.3709188
46580,3.105,15.36910191
46581,3.105,15.36728502
46582,3.105,15.36546812
46583,3.105,15.36365123
46584,3.105,15.36183434
46585,3.105,15.36001744
46586,3.105,15.35820055
46587,3.105,15.35638366
46588,3.105,15.35456676
46589,3.105,15.35274987
46590,3.105,15.35093297
46591,3.105,15.34911608
46592,3.105,15.34729919
46593,3.105,15.34548229
46594,3.105,15.3436654
46595,3.105,15.34184851
46596,3.105,15.34003161
46597,3.105,15.33821472
46598,3.105,15.33639783
46599,3.105,15.33458093
46600,3.105,15.33276404
46601,3.105,15.33094715
46602,3.105,15.32913025
46603,3.105,15.32731336
46604,3.105,15.32549647
46605,3.104,15.32367957
46606,3.104,15.32186268
46607,3.104,15.32004579
46608,3.104,15.31822889
46609,3.104,15.316412
46610,3.104,15.31459511
46611,3.104,15.31277821
46612,3.104,15.31096132
46613,3.104,15.30914442
46614,3.104,15.30732753
46615,3.104,15.30551064
46616,3.103,15.30369374
46617,3.104,15.30187685
46618,3.104,15.30005996
46619,3.103,15.29824306
46620,3.103,15.29642617
46621,3.103,15.29460928
46622,3.103,15.29279238
46623,3.103,15.29097549
46624,3.103,15.2891586
46625,3.103,15.2873417
46626,3.103,15.28552481
46627,3.103,15.28370792
46628,3.102,15.28189102
46629,3.102,15.28007413
46630,3.103,15.27825724
46631,3.103,15.27644034
46632,3.103,15.27462345
46633,3.102,15.27280656
46634,3.102,15.27098966
46635,3.102,15.26917277
46636,3.102,15.26735587
46637,3.102,15.26553898
46638,3.102,15.26372209
46639,3.102,15.26190519
46640,3.102,15.2600883
46641,3.102,15.25827141
46642,3.102,15.25645451
46643,3.102,15.25463762
46644,3.102,15.25282073
46645,3.102,15.25100383
46646,3.102,15.24918694
46647,3.102,15.24737005
46648,3.102,15.24555315
46649,3.102,15.24373626
46650,3.102,15.24191937
46651,3.102,15.24010247
46652,3.102,15.23828558
46653,3.102,15.23646869
46654,3.102,15.23465179
46655,3.102,15.2328349
46656,3.102,15.23101801
46657,3.102,15.22920111
46658,3.102,15.22738422
46659,3.102,15.22556732
46660,3.102,15.22375043
46661,3.102,15.22193354
46662,3.102,15.22011664
46663,3.102,15.21829975
46664,3.102,15.21648286
46665,3.102,15.21466596
46666,3.102,15.21284907
46667,3.102,15.21103218
46668,3.102,15.20921528
46669,3.102,15.20739839
46670,3.102,15.2055815
46671,3.102,15.2037646
46672,3.102,15.20194771
46673,3.102,15.20013082
46674,3.102,15.19831392
46675,3.102,15.19649703
46676,3.102,15.19468014
46677,3.102,15.19286324
46678,3.102,15.19104635
46679,3.101,15.18922946
46680,3.101,15.18741256
46681,3.102,15.18559567
46682,3.101,15.18377878
46683,3.101,15.18196188
46684,3.101,15.18014499
46685,3.101,15.17832809
46686,3.101,15.1765112
46687,3.101,15.17469431
46688,3.101,15.17287741
46689,3.101,15.17106052
46690,3.101,15.16924363
46691,3.101,15.16742673
46692,3.101,15.16560984
46693,3.101,15.16379295
46694,3.101,15.16197605
46695,3.101,15.16015916
46696,3.101,15.15834227
46697,3.101,15.15652537
46698,3.101,15.15470848
46699,3.101,15.15289159
46700,3.101,15.15107469
46701,3.101,15.1492578
46702,3.101,15.14744091
46703,3.101,15.14562401
46704,3.101,15.14380712
46705,3.101,15.14199023
46706,3.101,15.14017333
46707,3.101,15.13835644
46708,3.101,15.13653954
46709,3.101,15.13472265
46710,3.101,15.13290576
